S.No.,DISTRICT,Office Type,Office Name,Email Address (only NIC/ Gov email id),(CUG Number)
1549,SONBHADRA PS,,ROBERTSGANJ,so-robertsganj.so@up.gov.in,9454404286
1550,SONBHADRA PS,,JUGAIL,so-jugail.so@up.gov.in,9454405160
1551,SONBHADRA PS,,RAMPUR BARKONIYA,so-rampurbar.so@up.gov.in,9454405161
1552,SONBHADRA PS,,CHOPAN,so-chopan.so@up.gov.in,9454404275
1553,SONBHADRA PS,,DUDDHI,so-duddhi.so@up.gov.in,9454404276
1554,SONBHADRA PS,,GHORAWAL,so-ghorawal.so@up.gov.in,9454404277
1555,SONBHADRA PS,,KARMA,so-karma.so@up.gov.in,9454404278
1556,SULTANPUR PS,,AKHANDNAGAR,sho-akhandnagar.su@up.gov.in,9454404326
1557,SULTANPUR PS,,MAHILA THANA,so-mahilathana.su@up.gov.in,9454404771
1558,SULTANPUR PS,,BALDIRAI,co-baldirai.su@up.gov.in,9454404352
1559,SULTANPUR PS,,DHAMMAUR,so-dhammaur.su@up.gov.in,9454404331
1560,SULTANPUR PS,,DOSTPUR,so-dostpur.su@up.gov.in,9454404332
1561,SULTANPUR PS,,GOSAIGANJ,sho-gosaiganj.su@up.gov.in,9454404334
1562,SULTANPUR PS,,KARAUNDIKALAN,sho-karaundikala.su@up.gov.in,9454404341
1563,SULTANPUR PS,,KOTWALI DEHAT,sho-kotwalidehat.su@up.gov.in,9454404343
1564,SULTANPUR PS,,LAMBHUA,co-lambhua.su@up.gov.in,9454401403
1565,SULTANPUR PS,,MOTIGARPUR,so-motigarpur.su@up.gov.in,9454404347
1566,SULTANPUR PS,,CHANDA,sho-chanda.su@up.gov.in,9454404330
1567,SULTANPUR GRP PS,,GRP SULTANPUR,sho-grpstr.su@up.gov.in,9454404425
1568,SULTANPUR PS,,JAISINGHPUR,co-jaisinghpur.su@up.gov.in,9454401930
1569,SULTANPUR PS,,HALIYAPUR,so-haliyapur.su@up.gov.in,9454404335
1570,SULTANPUR PS,,KADIPUR,co-kadipur.su@up.gov.in,9454401404
1571,SULTANPUR PS,,KOTWALI,sho-kotwali.su@up.gov.in,9454404342
1572,SULTANPUR PS,,KUREBHAR,so-kurebhar.su@up.gov.in,9454404345
1573,SULTANPUR PS,,KUDWAR,so-kudwar.su@up.gov.in,9454404344
1574,U.P. VIGILANCE ESTT.,Vigilance PS,JHANSI-SECTOR (VIGILANCE ESTT.),spvigi.jh-up@nic.in,9454401863
1575,U.P. VIGILANCE ESTT.,Vigilance PS,AGRA-SECTOR (VIGILANCE ESTT.),sp-vigilance.ag@up.gov.in,9454401864
1576,U.P. VIGILANCE ESTT.,Vigilance PS,BAREILLY-SECTOR (VIGILANCE ESTT.),sho-vigilance.bry@up.gov.in,9454401871
1577,UNNAO PS,,ACHALGANJ,so-achalganj.un@up.gov.in,9454404356
1578,UNNAO PS,,AJGAIN,so-ajgain.un@up.gov.in,9454404357
1579,UNNAO PS,,ASIWAN,so-asiwan.un@up.gov.in,9454404358
1580,UNNAO PS,,ASOHA,so-asoha.un@up.gov.in,9454404359
1581,UNNAO PS,,AURAS,so-auras.un@up.gov.in,9454404360
1582,UNNAO PS,,BANGARMAU,so-bangarmau.un@up.gov.in,9454404361
1583,UNNAO PS,,MAHILA THANA,so-mahilathana.un@up.gov.in,9454404876
1584,UNNAO GRP PS,,GRP UNNAO,Not Available,9454404435
1585,UNNAO PS,,BEHTAMUJAWAR,so-behtamujawar.un@up.gov.in,7839855408
1586,UNNAO PS,,KOTWALI,so-kotwali.un@up.gov.in,9454404368
1587,UNNAO PS,,MAKHI,so-makhi.un@up.gov.in,9454404369
1588,UNNAO PS,,MAURAWAN,so-maurawan.un@up.gov.in,9454404370
1589,UNNAO PS,,PURWA,so-purwa.un@up.gov.in,9454404371
1590,UNNAO PS,,SAFIPUR,so-safipur.un@up.gov.in,9454404372
1591,UNNAO PS,,SOHRA MAU,so-sohramau.un@up.gov.in,9454404373
1592,UNNAO PS,,BARASAGWAR,so-barasagwar.un@up.gov.in,9454404362
1593,UNNAO PS,,BIHAR,so-bihar.un@up.gov.in,9454404364
1594,UNNAO PS,,BIGHAPUR,so-bighapur.un@up.gov.in,9454404363
1595,UNNAO PS,,FATEHPUR CHAURASI,so-fatehpur84.un@up.gov.in,9454404365
1596,UNNAO PS,,GANGAGHAT,so-gangaghat.un@up.gov.in,9454404366
1597,UNNAO PS,,HASANGANJ,so-hasanganj.un@up.gov.in,9454404367
1598,VARANASI PS,,ADAMPUR,so-adampur.va@up.gov.in,9454404376
1599,VARANASI PS,,BARAGAON,so-baragaon.va@up.gov.in,9454404377
1600,VARANASI PS,,BHELUPUR,so-bhelupur.va@up.gov.in,9454404378
1601,VARANASI PS,,CANTT,so-cantt.va@up.gov.in,9454404379
1602,VARANASI PS,,CHAUBEPUR,so-chaubepur.va@up.gov.in,9454404380
1603,VARANASI PS,,CHETGANJ,so-chetganj.va@up.gov.in,9454404381
1604,VARANASI PS,,LOHTA,so-lohta.va@up.gov.in,9454404391
1605,VARANASI GRP PS,,GRP VARANASI CANTT.,so-grpcantt.va@up.gov.in,9454404414
1606,VARANASI PS,,VARANASI SECTOR(EOW),so-eow.va@up.gov.in,9454402516
1607,VARANASI AHTU PS,,"ANTI-HUMAN TRAFFICKING UNIT,SARNATH",so-ahtu.va@up.gov.in,9454409761
1608,VARANASI PS,,SINDHAURA,so-sindhaura.va@up.gov.in,7839856891
1609,VARANASI PS,,RAMNAGAR,so-ramnagar.va@up.gov.in,9454404396
1610,VARANASI PS,,ROHANIYA,so-rohaniya.va@up.gov.in,9454404397
1611,VARANASI PS,,SIGRA,so-sigra.va@up.gov.in,9454404400
1612,VARANASI PS,,SARNATH,so-sarnath.va@up.gov.in,9454404398
1613,VARANASI PS,,SHIVPUR,so-shivpur.va@up.gov.in,9454404399
1614,VARANASI PS,,KAPSETHI,so-kapsethi.va@up.gov.in,9454404387
1615,VARANASI PS,,LAKSA,so-laksa.va@up.gov.in,9454404389
1616,VARANASI PS,,LANKA,so-lanka.va@up.gov.in,9454404390
1617,VARANASI PS,,MIRZAMURAD,so-mirzamurad.va@up.gov.in,9454404394
1618,VARANASI PS,,MANDUADEEH,so-manduadih.va@up.gov.in,9454404393
1619,VARANASI PS,,MAHILA THANA,so-mahila.va@up.gov.in,9454404392
1620,VARANASI PS,,PHOOLPUR,so-phoolpur.va@up.gov.in,9454404395
1621,VARANASI PS,,CHOLAPUR,so-cholapur.va@up.gov.in,9454404382
1622,VARANASI PS,,CHOWK,so-chowk.va@up.gov.in,9454404383
1623,VARANASI PS,,DASHASHWMEDH,so-dashashwmedh.va@up.gov.in,9454404384
1624,VARANASI PS,,JANSA,so-jansa.va@up.gov.in,9454404386
1625,VARANASI PS,,JAITPURA,so-jaitpura.va@up.gov.in,9454404385
1626,VARANASI PS,,KOTWALI,so-kotwali.va@up.gov.in,9454404388
